Course_name,Inst_Name,Alloted_Cat,Quota,Institute Type,First Rank,Last Rank,City
CIVIL ENGINEERING,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,11548.0,50134.5,VADODARA
COMPUTER SCIENCE & ENGINEERING - TFWS,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,3507.0,11491.0,VADODARA
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,9237.0,50105.0,VADODARA
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING) - TFWS,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,18356.0,19263.0,VADODARA
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,9851.0,33452.0,VADODARA
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE) - TFWS,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,3750.0,20835.0,VADODARA
"COMPUTER SCIENCE &
ENGINEERING (BIG DATA ANALYTICS)","PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,11903.0,36517.0,VADODARA
COMPUTER SCIENCE & ENGINEERING (BIG DATA ANALYTICS) - TFWS,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,26556.0,29590.0,VADODARA
"COMPUTER SCIENCE & ENGINEERING (CLOUD
COMPUTING)","PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,17292.0,20685.0,VADODARA
"COMPUTER SCIENCE &
ENGINEERING (CLOUD COMPUTING) - TFW","PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,26323.0,28616.0,VADODARA
"COMPUTER SCIENCE &
ENGINEERING (CYBER SECURITY)","PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,27674.0,36945.0,VADODARA
"ELECTRONICS &
COMMUNICATION ENGINEERING - TFWS","PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,26078.0,32974.0,VADODARA
MATHEMATICS AND COMPUTING,"PARUL INSTITUTE OF ENGINEERING & TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,34893.0,34893.0,VADODARA
"AGRICULTURAL
ENGINEERING","PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,13319.0,50031.0,VADODARA
BIOTECHNOLOGY,"PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,2550.0,8902.0,VADODARA
BIOTECHNOLOGY - TFWS,"PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,12865.0,18235.0,VADODARA
COMPUTER ENGINEERING,"PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,14301.0,39060.0,VADODARA
"COMPUTER SCIENCE &
ENGINEERING","PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,22048.0,39165.0,VADODARA
"COMPUTER SCIENCE &
ENGINEERING - TFWS","PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,3230.0,22773.0,VADODARA
FOOD TECHNOLOGY,"PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,14966.0,28258.0,VADODARA
FOOD TECHNOLOGY -TFW,"PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,21365.0,21365.0,VADODARA
"MECHATRONICS
ENGINEERING","PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,23896.0,31290.0,VADODARA
PETROLEUM ENGINEERING,"PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,39893.0,39893.0,VADODARA
"ROBOTICS AND
AUTOMATION","PARUL INSTITUTE OF TECHNOLOGY,
WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,32715.0,32715.0,VADODARA
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",GEN,GUJCET Based,Self-Finance,31774.0,31774.0,VADODARA
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE) - TFWS,"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,23678.0,23678.0,VADODARA
DAIRY TECHNOLOGY - TFWS,"PARUL INSTITUTE OF TECHNOLOGY, WAGHODIA, VADODARA",TFWs,GUJCET Based,Self-Finance,22825.0,22825.0,VADODARA
CHEMICAL ENGINEERING,"PRIME INSTITUTE OF ENGINEERING AND
TECHNOLOGY, JALALPORE, NAVSARI",GEN,GUJCET Based,Self-Finance,38464.0,38464.0,NAVSARI
COMPUTER ENGINEERING,"PRIME INSTITUTE OF ENGINEERING AND
TECHNOLOGY, JALALPORE, NAVSARI",GEN,GUJCET Based,Self-Finance,36468.0,36468.0,NAVSARI
COMPUTER ENGINEERING,"R.K. UNIVERSITY - SCHOOL OF ENGINEERING,
RAJKOT",GEN,GUJCET Based,Self-Finance,26209.0,50629.0,RAJKOT
"INFORMATION
TECHNOLOGY","R.K. UNIVERSITY - SCHOOL OF ENGINEERING,
RAJKOT",GEN,GUJCET Based,Self-Finance,14005.0,19269.0,RAJKOT
CHEMICAL ENGINEERING,"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-
RNGPIT (FETR), BARDOLI",GEN,GUJCET Based,Self-Finance,13363.0,36800.0,BARDOLI
"COMPUTER SCIENCE &
ENGINEERING","R.N.G. PATEL INSTITUTE OF TECHNOLOGY-
RNGPIT (FETR), BARDOLI",EWS,GUJCET Based,Self-Finance,29023.0,33353.0,BARDOLI
"COMPUTER SCIENCE &
ENGINEERING","R.N.G. PATEL INSTITUTE OF TECHNOLOGY-
RNGPIT (FETR), BARDOLI",GEN,GUJCET Based,Self-Finance,7662.0,17770.0,BARDOLI
"COMPUTER SCIENCE &
ENGINEERING","R.N.G. PATEL INSTITUTE OF TECHNOLOGY-
RNGPIT (FETR), BARDOLI",SEBC,GUJCET Based,Self-Finance,25370.0,29161.0,BARDOLI
ELECTRICAL ENGINEERING,"R.N.G. PATEL INSTITUTE OF TECHNOLOGY-
RNGPIT (FETR), BARDOLI",GEN,GUJCET Based,Self-Finance,31020.0,39370.0,BARDOLI
"INFORMATION
TECHNOLOGY","R.N.G. PATEL INSTITUTE OF TECHNOLOGY-
RNGPIT (FETR), BARDOLI",GEN,GUJCET Based,Self-Finance,11950.0,31618.0,BARDOLI
COMPUTER SCIENCE & ENGINEERING - TFWS,"R.N.G. PATEL INSTITUTE OF TECHNOLOGY- RNGPIT (FETR), BARDOLI",TFWs,GUJCET Based,Self-Finance,8364.0,8364.0,BARDOLI
COMPUTER SCIENCE & ENGINEERING,"RAI SCHOOL OF ENGINEERING, DHOLKA, AHMEDABAD",GEN,GUJCET Based,Self-Finance,2121.0,17743.0,AHMEDABAD
COMPUTER ENGINEERING,"S.P.B. PATEL ENGG. COLLEGE, (SAFFRONY), LINCH, MEHSANA",GEN,GUJCET Based,Self-Finance,13693.0,50402.0,MEHSANA
COMPUTER ENGINEERING,"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",GEN,GUJCET Based,Self-Finance,16845.0,22553.0,NAVSARI
ELECTRICAL ENGINEERING,"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY NAVSARI",GEN,GUJCET Based,Self-Finance,27658.0,39807.0,NAVSARI
COMPUTER ENGINEERING,S.S.AGRAWAL INSTITUTE OF ENGINEERING & TECHNOLOGY NAVSARI,SEBC,GUJCET Based,Self-Finance,28330.0,29373.0,NAVSARI
CHEMICAL ENGINEERING,"SAL COLLEGE OF ENGINEERING , AHMEDABAD",GEN,GUJCET Based,Self-Finance,20332.0,28846.0,AHMEDABAD
COMPUTER ENGINEERING,"SAL COLLEGE OF ENGINEERING , AHMEDABAD",GEN,GUJCET Based,Self-Finance,5957.0,50344.0,AHMEDABAD
COMPUTER ENGINEERING - TFWS,"SAL COLLEGE OF ENGINEERING , AHMEDABAD",TFWs,GUJCET Based,Self-Finance,5776.0,5776.0,AHMEDABAD
"COMPUTER SCIENCE & ENGINEERING (DATA
SCIENCE)","SAL COLLEGE OF ENGINEERING , AHMEDABAD",GEN,GUJCET Based,Self-Finance,36887.0,50113.0,AHMEDABAD
"INFORMATION
TECHNOLOGY","SAL COLLEGE OF ENGINEERING , AHMEDABAD",GEN,GUJCET Based,Self-Finance,11206.0,39719.0,AHMEDABAD
"INFORMATION
TECHNOLOGY - TFWS","SAL COLLEGE OF ENGINEERING , AHMEDABAD",TFWs,GUJCET Based,Self-Finance,7325.0,7325.0,AHMEDABAD
COMPUTER ENGINEERING,"SAL ENGINEERING &TECHNICAL INSTITUTE,
SOLA, AHMEDABAD",GEN,GUJCET Based,Self-Finance,14558.0,34114.0,AHMEDABAD
"COMPUTER ENGINEERING -
TFWS","SAL ENGINEERING &TECHNICAL INSTITUTE,
SOLA, AHMEDABAD",TFWs,GUJCET Based,Self-Finance,5283.0,5283.0,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING","SAL ENGINEERING &TECHNICAL INSTITUTE,
SOLA, AHMEDABAD",GEN,GUJCET Based,Self-Finance,11879.0,50546.0,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING - TFWS","SAL ENGINEERING &TECHNICAL INSTITUTE,
SOLA, AHMEDABAD",TFWs,GUJCET Based,Self-Finance,10829.0,10829.0,AHMEDABAD
"INFORMATION
TECHNOLOGY","SAL ENGINEERING &TECHNICAL INSTITUTE,
SOLA, AHMEDABAD",GEN,GUJCET Based,Self-Finance,13731.0,39905.0,AHMEDABAD
CIVIL ENGINEERING,"SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,20519.0,38320.0,AHMEDABAD
COMPUTER ENGINEERING,"SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,7569.0,50326.0,AHMEDABAD
COMPUTER ENGINEERING,"SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",SEBC,GUJCET Based,Self-Finance,50549.0,50549.0,AHMEDABAD
"COMPUTER ENGINEERING -
TFWS","SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",TFWs,GUJCET Based,Self-Finance,6984.0,8387.0,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING","SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,13585.0,17036.0,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING","SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",SEBC,GUJCET Based,Self-Finance,20740.0,27542.0,AHMEDABAD
"COMPUTER SCIENCE &
ENGINEERING - TFWS","SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",TFWs,GUJCET Based,Self-Finance,11158.0,11158.0,AHMEDABAD
ELECTRICAL ENGINEERING,"SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,26283.0,50043.0,AHMEDABAD
"MECHANICAL
ENGINEERING","SAL INSTITUTE OF TECH. & ENGG. RESEARCH,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,35193.0,35193.0,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING,"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",EWS,GUJCET Based,Self-Finance,25420.0,32386.0,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",GEN,GUJCET Based,Self-Finance,12064.0,39739.0,AHMEDABAD
ELECTRONICS & COMMUNICATION ENGINEERING,"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",GEN,GUJCET Based,Self-Finance,22664.0,34236.0,AHMEDABAD
COMPUTER ENGINEERING,"SANKALCHAND  PATEL COLLEGE OF  ENGG.,
VISNAGAR",GEN,GUJCET Based,Self-Finance,32769.0,37352.0,VISNAGAR
INFORMATION TECHNOLOGY,"SANKALCHAND  PATEL COLLEGE OF  ENGG., VISNAGAR",GEN,GUJCET Based,Self-Finance,17710.0,35889.0,VISNAGAR
COMPUTER ENGINEERING,"SARDAR PATEL COLLEGE OF ENGINEERING,
BAKROL ANAND",GEN,GUJCET Based,Self-Finance,30582.0,50021.5,BAKROL ANAND
"COMPUTER SCIENCE &
ENGINEERING","SARDAR PATEL COLLEGE OF ENGINEERING,
BAKROL ANAND",GEN,GUJCET Based,Self-Finance,17784.0,50504.0,BAKROL ANAND
"INFORMATION
TECHNOLOGY","SARDAR PATEL COLLEGE OF ENGINEERING,
BAKROL ANAND",GEN,GUJCET Based,Self-Finance,23770.0,50179.0,BAKROL ANAND
ELECTRICAL ENGINEERING,"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",GEN,GUJCET Based,Self-Finance,28961.0,28961.0,BAKROL ANAND
MECHANICAL ENGINEERING,"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",GEN,GUJCET Based,Self-Finance,38588.0,38588.0,BAKROL ANAND
"COMPUTER SCIENCE &
ENGINEERING","SARDAR VALLABHBHAI GLOBAL University - UCP
Institute of Technology, Ahmedabad",GEN,GUJCET Based,Self-Finance,10282.0,50557.0,Ahmedabad
"COMPUTER SCIENCE &
ENGINEERING - TFWS","SARDAR VALLABHBHAI GLOBAL University - UCP
Institute of Technology, Ahmedabad",TFWs,GUJCET Based,Self-Finance,16356.0,16412.0,Ahmedabad
"AERONAUTICAL
ENGINEERING","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",GEN,GUJCET Based,Self-Finance,27610.0,50351.0,VASAD
COMPUTER ENGINEERING,"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",GEN,GUJCET Based,Self-Finance,4607.0,11066.0,VASAD
COMPUTER ENGINEERING,"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",SEBC,GUJCET Based,Self-Finance,17107.0,27442.0,VASAD
COMPUTER ENGINEERING,"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",ST,GUJCET Based,Self-Finance,35694.0,35694.0,VASAD
"COMPUTER ENGINEERING -
TFWS","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",TFWs,GUJCET Based,Self-Finance,5281.0,5281.0,VASAD
"COMPUTER SCIENCE &
DESIGN","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",EWS,GUJCET Based,Self-Finance,21593.0,23162.0,VASAD
"COMPUTER SCIENCE &
DESIGN","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",GEN,GUJCET Based,Self-Finance,9139.0,14154.0,VASAD
"COMPUTER SCIENCE &
DESIGN","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",SC,GUJCET Based,Self-Finance,26602.0,37910.0,VASAD
"COMPUTER SCIENCE &
DESIGN","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",SEBC,GUJCET Based,Self-Finance,32984.0,37478.0,VASAD
ELECTRICAL ENGINEERING,"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",GEN,GUJCET Based,Self-Finance,27657.0,39117.0,VASAD
"INFORMATION
TECHNOLOGY","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",GEN,GUJCET Based,Self-Finance,13997.0,18933.0,VASAD
"INFORMATION
TECHNOLOGY","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",SC,GUJCET Based,Self-Finance,27770.0,28433.0,VASAD
"INFORMATION
TECHNOLOGY","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",SEBC,GUJCET Based,Self-Finance,25174.0,50320.0,VASAD
"MECHANICAL
ENGINEERING","SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD",GEN,GUJCET Based,Self-Finance,10460.0,50178.0,VASAD
CIVIL ENGINEERING,"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",GEN,GUJCET Based,Self-Finance,25806.0,25806.0,VASAD
COMPUTER ENGINEERING,"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",EWS,GUJCET Based,Self-Finance,11115.0,15983.0,VASAD
COMPUTER ENGINEERING,"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",SC,GUJCET Based,Self-Finance,25597.0,27977.0,VASAD
COMPUTER SCIENCE & DESIGN - TFW,"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",TFWs,GUJCET Based,Self-Finance,7969.0,8712.0,VASAD
"ELECTRONICS & COMMUNICATION
ENGINEERING","SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",EWS,GUJCET Based,Self-Finance,30762.0,38260.0,VASAD
"ELECTRONICS & COMMUNICATION
ENGINEERING","SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",GEN,GUJCET Based,Self-Finance,5062.0,24109.0,VASAD
INFORMATION TECHNOLOGY,"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",EWS,GUJCET Based,Self-Finance,19155.0,26533.0,VASAD
CHEMICAL ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",GEN,GUJCET Based,Self-Finance,17134.0,50603.0,SURAT
CIVIL ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",GEN,GUJCET Based,Self-Finance,21935.0,37483.0,SURAT
COMPUTER ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",EWS,GUJCET Based,Self-Finance,6298.0,7444.0,SURAT
COMPUTER ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",GEN,GUJCET Based,Self-Finance,797.0,5404.0,SURAT
COMPUTER ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",SC,GUJCET Based,Self-Finance,18371.0,26127.0,SURAT
COMPUTER ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",SEBC,GUJCET Based,Self-Finance,11034.0,12814.0,SURAT
ELECTRICAL ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",GEN,GUJCET Based,Self-Finance,12957.0,29240.0,SURAT
"INFORMATION
TECHNOLOGY","SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",EWS,GUJCET Based,Self-Finance,10025.0,12069.0,SURAT
"INFORMATION
TECHNOLOGY","SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",SC,GUJCET Based,Self-Finance,28249.0,28249.0,SURAT
"INSTRUMENTATION &
CONTROL ENGINEERING","SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT",GEN,GUJCET Based,Self-Finance,28972.0,50242.0,SURAT
ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",EWS,GUJCET Based,Self-Finance,10600.0,12531.0,SURAT
ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",GEN,GUJCET Based,Self-Finance,8219.0,10521.0,SURAT
ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",SEBC,GUJCET Based,Self-Finance,13904.0,13904.0,SURAT
COMPUTER ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ST,GUJCET Based,Self-Finance,37787.0,37787.0,SURAT
ELECTRICAL ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",EWS,GUJCET Based,Self-Finance,37935.0,50634.0,SURAT
ELECTRONICS & COMMUNICATION ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",EWS,GUJCET Based,Self-Finance,14591.0,14591.0,SURAT
"ELECTRONICS & COMMUNICATION
ENGINEERING","SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",GEN,GUJCET Based,Self-Finance,7241.0,13637.0,SURAT
ELECTRONICS & COMMUNICATION ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",SEBC,GUJCET Based,Self-Finance,23847.0,28218.0,SURAT
INFORMATION TECHNOLOGY,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",GEN,GUJCET Based,Self-Finance,4926.0,9900.0,SURAT
INFORMATION TECHNOLOGY,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",SEBC,GUJCET Based,Self-Finance,12293.0,20142.0,SURAT
MECHANICAL ENGINEERING,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",GEN,GUJCET Based,Self-Finance,23043.0,39745.0,SURAT
COMPUTER SCIENCE & ENGINEERING,"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",EWS,GUJCET Based,Self-Finance,21675.0,29287.0,VADODARA
COMPUTER SCIENCE & ENGINEERING,"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",GEN,GUJCET Based,Self-Finance,15516.0,19362.0,VADODARA
COMPUTER SCIENCE & ENGINEERING,"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",SEBC,GUJCET Based,Self-Finance,28312.0,28312.0,VADODARA
COMPUTER SCIENCE & ENGINEERING - TFWS,"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",TFWs,GUJCET Based,Self-Finance,10098.0,10098.0,VADODARA
"ELECTRICAL AND ELECTRONICS
ENGINEERING","SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",GEN,GUJCET Based,Self-Finance,24181.0,27881.0,VADODARA
MECHANICAL ENGINEERING,"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",GEN,GUJCET Based,Self-Finance,25973.0,25973.0,VADODARA
"INFORMATION
TECHNOLOGY","SCHOOL OF ENGINEERING, INDRASHIL
UNIVERSITY, KADI",GEN,GUJCET Based,Self-Finance,28014.0,28014.0,KADI
CHEMICAL ENGINEERING,"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA",GEN,GUJCET Based,Self-Finance,13301.0,24633.0,VADODARA
"COMPUTER SCIENCE &
ENGINEERING","SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA",EWS,GUJCET Based,Self-Finance,23977.0,34293.0,VADODARA
"COMPUTER SCIENCE &
ENGINEERING","SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA",SC,GUJCET Based,Self-Finance,27256.0,27256.0,VADODARA
"COMPUTER SCIENCE &
ENGINEERING","SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA",SEBC,GUJCET Based,Self-Finance,20116.0,38115.0,VADODARA
"COMPUTER SCIENCE &
ENGINEERING - TFWS","SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA",TFWs,GUJCET Based,Self-Finance,6151.0,6151.0,VADODARA
CHEMICAL ENGINEERING,"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY, VADODARA",EWS,GUJCET Based,Self-Finance,27852.0,50491.0,VADODARA
CHEMICAL ENGINEERING,"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY, VADODARA",SEBC,GUJCET Based,Self-Finance,35849.0,35849.0,VADODARA
COMPUTER SCIENCE & ENGINEERING,"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY, VADODARA",ESM,GUJCET Based,Self-Finance,21987.0,21987.0,VADODARA
COMPUTER SCIENCE & ENGINEERING,"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY, VADODARA",GEN,GUJCET Based,Self-Finance,11349.0,19431.0,VADODARA
"INFORMATION
TECHNOLOGY","SHANKERSINH VAGHELA BAPU INSTITUTE OF
TECH., UNAVA, GANDHINAGAR",GEN,GUJCET Based,Self-Finance,21900.0,21900.0,GANDHINAGAR
CIVIL ENGINEERING,"SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",GEN,GUJCET Based,Govt / GIA,21401.0,50498.0,BHAVNAGAR
CIVIL ENGINEERING,"SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",GEN,JEE Based,Govt / GIA,931888.0,990097.0,BHAVNAGAR
ELECTRICAL ENGINEERING,"SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",GEN,GUJCET Based,Govt / GIA,39567.0,39567.0,BHAVNAGAR
ELECTRICAL ENGINEERING,"SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",GEN,JEE Based,Govt / GIA,918130.0,990203.0,BHAVNAGAR
"INFORMATION
TECHNOLOGY","SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",EWS,GUJCET Based,Govt / GIA,16520.0,20027.0,BHAVNAGAR
"INFORMATION
TECHNOLOGY","SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",GEN,GUJCET Based,Govt / GIA,11305.0,15545.0,BHAVNAGAR
"INFORMATION
TECHNOLOGY","SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",SEBC,GUJCET Based,Govt / GIA,15848.0,20282.0,BHAVNAGAR
"INFORMATION
TECHNOLOGY","SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",GEN,JEE Based,Govt / GIA,902304.0,902924.0,BHAVNAGAR
INFORMATION TECHNOLOGY,"SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",SC,JEE Based,Govt / GIA,922087.0,922087.0,BHAVNAGAR
"INFORMATION
TECHNOLOGY - TFWS","SHANTILAL SHAH ENGINEERING COLLEGE
,BHAVNAGAR",TFWs,GUJCET Based,Govt / GIA,9841.0,9841.0,BHAVNAGAR
